CNES - Recursos Físicos - Hospitalar - Leitos de internação - Brasil
Quantidade existente por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"430590 CORONEL BICACO";30;30;30;30;30;30;30;30;30;30;30;30
"430600 CRISSIUMAL";54;52;52;52;52;57;57;57;52;52;52;52
"430610 CRUZ ALTA";266;266;266;266;266;266;266;266;266;266;266;266
"430620 CRUZEIRO DO SUL";6;6;6;6;14;10;10;10;10;10;10;10
"430630 DAVID CANABARRO";32;32;30;30;30;30;30;30;30;30;30;30
"430640 DOIS IRMAOS";66;66;66;66;66;66;66;66;66;66;66;66
"430645 DOIS LAJEADOS";50;50;50;50;50;50;50;50;50;50;50;50
"430650 DOM FELICIANO";25;25;25;25;25;25;25;25;25;25;25;25
"430660 DOM PEDRITO";124;124;124;124;114;114;114;114;114;114;114;114
"430680 ENCANTADO";130;130;130;130;130;130;130;130;138;138;138;138
"430690 ENCRUZILHADA DO SUL";59;59;59;59;59;59;59;59;59;59;59;59
"430700 ERECHIM";262;291;291;291;289;289;303;303;303;303;303;303
"430710 HERVAL";34;34;34;34;34;34;34;34;34;34;34;34
"430750 ESPUMOSO";51;51;51;51;51;51;51;51;51;51;51;51
"430755 ESTACAO";42;42;42;42;42;42;42;42;42;42;42;42
"430760 ESTANCIA VELHA";51;51;51;51;51;43;43;43;43;39;39;39
"430770 ESTEIO";158;158;158;132;129;129;132;132;132;132;132;132
"430780 ESTRELA";110;110;110;110;110;110;110;110;110;110;110;110
"430790 FARROUPILHA";136;136;136;136;126;126;126;126;126;126;126;126
"430800 FAXINAL DO SOTURNO";68;68;68;68;68;68;68;68;68;68;68;68
"430810 FELIZ";61;61;61;61;61;61;61;61;61;61;61;61
"430820 FLORES DA CUNHA";51;50;50;50;50;50;50;50;50;50;50;50
"430840 FORMIGUEIRO";20;20;20;20;20;20;20;14;14;14;14;14
"430845 FORTALEZA DOS VALOS";24;24;24;24;24;24;24;24;24;24;24;24
"430850 FREDERICO WESTPHALEN";95;91;92;92;92;92;92;92;92;92;92;92
"430860 GARIBALDI";91;91;91;91;91;91;91;91;91;91;91;91
"430870 GAURAMA";30;30;30;30;30;30;30;30;30;30;30;30
"430890 GETULIO VARGAS";78;78;78;78;78;78;78;78;78;78;78;78
"430900 GIRUA";49;49;49;49;51;51;51;50;50;50;50;50
"430910 GRAMADO";92;92;92;92;92;79;79;79;79;79;79;79
"430920 GRAVATAI";173;171;171;164;164;162;162;158;162;162;162;212
"430925 GUABIJU";4;4;4;4;4;4;4;4;4;4;4;4
"430930 GUAIBA";54;54;54;54;54;54;54;65;65;65;65;65
"430940 GUAPORE";70;70;68;68;68;68;68;68;68;68;68;68
"430950 GUARANI DAS MISSOES";44;44;44;44;44;44;44;44;44;44;44;44
"430960 HORIZONTINA";72;72;72;58;58;58;58;58;58;58;58;58
"430970 HUMAITA";30;30;30;30;30;30;30;30;30;30;30;30
"431000 IBIRUBA";41;50;50;50;50;50;50;50;50;50;50;50
"431010 IGREJINHA";71;71;67;67;67;67;67;67;67;67;67;67
"431020 IJUI";359;359;359;359;359;359;359;359;338;338;338;338
"431030 ILOPOLIS";40;40;40;40;40;40;40;42;42;42;42;42
"431050 IRAI";70;70;70;70;70;70;70;70;70;70;70;70
"431053 ITAARA";20;20;20;20;20;20;20;-;-;-;-;-
"431060 ITAQUI";67;67;67;67;69;62;62;62;62;61;61;63
"431070 ITATIBA DO SUL";10;10;10;10;10;10;10;10;10;10;10;10
"431075 IVORA";24;10;10;11;11;11;11;11;11;11;11;10
"431080 IVOTI";54;54;54;54;54;54;54;54;54;54;54;54
"431085 JABOTICABA";52;52;52;52;52;52;52;52;51;51;51;51
"431100 JAGUARAO";75;75;75;75;75;75;75;70;70;70;70;70
"431110 JAGUARI";50;50;50;50;50;50;50;50;50;50;50;50
"431112 JAQUIRANA";9;9;9;9;9;9;9;9;9;9;9;9
"431120 JULIO DE CASTILHOS";67;67;67;67;67;67;67;72;72;72;72;72
"431130 LAGOA VERMELHA";73;73;73;73;73;73;73;78;78;78;78;78
"431140 LAJEADO";149;149;149;149;158;158;158;158;158;158;158;158
"431150 LAVRAS DO SUL";24;24;24;24;25;25;25;25;25;25;25;25
"431180 MARAU";129;129;129;129;129;129;129;129;129;129;129;129
"431190 MARCELINO RAMOS";52;52;52;52;52;52;52;52;52;52;52;52
"431200 MARIANO MORO";10;10;10;10;10;10;10;10;10;10;10;10
"431205 MARQUES DE SOUZA";40;40;40;40;40;40;40;40;40;40;40;40
"431210 MATA";20;20;15;15;15;15;15;15;15;15;15;15
"431220 MAXIMILIANO DE ALMEIDA";40;40;40;40;40;40;40;40;40;40;40;40
"431240 MONTENEGRO";210;210;222;222;222;222;222;222;222;222;217;217
"431250 MOSTARDAS";21;21;21;21;21;21;21;21;21;21;21;21
"431260 MUCUM";31;31;31;31;31;31;31;31;31;31;31;31
"431265 NAO-ME-TOQUE";50;50;50;50;50;50;50;50;50;50;50;50
"431270 NONOAI";73;73;73;73;73;73;73;73;73;73;73;73
"431290 NOVA BASSANO";50;50;50;50;50;49;49;49;49;49;49;49
"431300 NOVA BRESCIA";37;37;37;37;37;37;37;37;37;37;37;37
"431310 NOVA PALMA";52;52;52;52;52;52;52;52;52;52;52;52
"431320 NOVA PETROPOLIS";34;34;34;34;34;34;34;34;34;34;34;34
"431330 NOVA PRATA";71;71;71;71;71;71;71;71;71;71;71;71
"431340 NOVO HAMBURGO";487;488;488;488;488;492;501;500;500;500;500;495
"431350 OSORIO";94;94;94;94;104;104;104;121;121;121;121;121
"431360 PAIM FILHO";52;52;52;52;55;55;55;55;55;55;55;55
"431365 PALMARES DO SUL";39;39;39;39;39;39;39;39;39;39;39;39
"431370 PALMEIRA DAS MISSOES";92;92;92;92;88;88;88;88;88;83;83;83
"431380 PALMITINHO";51;51;51;51;51;51;51;51;51;51;51;51
"431390 PANAMBI";71;71;71;71;74;75;75;75;75;75;75;75
"431400 PARAI";40;40;40;40;40;40;40;40;40;40;40;40
"431402 PARAISO DO SUL";29;29;29;29;29;29;29;29;29;29;29;29
"431405 PAROBE";155;155;155;155;174;174;174;174;172;172;172;172
"431410 PASSO FUNDO";1006;1006;1006;1006;1006;1021;1021;1024;1024;1024;1024;1024
"431420 PEDRO OSORIO";46;46;46;46;46;46;46;46;46;46;46;46
"431430 PEJUCARA";18;18;18;18;18;18;18;18;18;18;18;18
"431440 PELOTAS";1026;1050;1050;1155;1132;1157;1154;1154;1173;1154;1130;1130
"431447 PINHAL GRANDE";16;16;16;16;16;16;16;16;16;16;16;16
"431450 PINHEIRO MACHADO";51;51;51;51;51;51;51;51;51;51;51;51
"431460 PIRATINI";102;102;102;102;102;102;102;102;102;102;102;102
"431470 PLANALTO";50;50;50;50;50;50;50;50;50;50;50;50
"431480 PORTAO";51;51;51;51;51;55;55;55;55;55;55;55
"431490 PORTO ALEGRE";6718;6704;6667;6807;6852;6903;6894;6894;6854;6971;7020;6968
"431500 PORTO LUCENA";40;40;40;40;40;40;40;40;40;40;40;40
"431510 PORTO XAVIER";50;50;50;50;50;52;52;52;50;50;50;50
"431515 PROGRESSO";50;50;50;50;44;44;44;44;44;44;44;44
"431520 PUTINGA";30;30;30;30;30;30;30;30;30;30;30;30
"431530 QUARAI";62;62;62;62;62;62;62;56;56;56;56;56
"431535 QUINZE DE NOVEMBRO";19;19;19;19;19;19;19;19;19;19;19;19
"431540 REDENTORA";-;-;-;-;16;16;16;16;16;16;16;16
"431550 RESTINGA SECA";51;51;51;51;51;51;51;51;51;51;51;51
"431560 RIO GRANDE";455;455;455;503;492;444;443;442;443;445;457;457
"431570 RIO PARDO";97;97;97;97;97;97;97;97;97;97;97;97
"431575 RIOZINHO";33;33;33;33;33;33;33;33;33;33;33;33
"431580 ROCA SALES";38;38;38;38;38;38;38;38;38;38;38;38
"431590 RODEIO BONITO";51;53;53;50;50;53;53;53;53;53;53;53
"431600 ROLANTE";52;52;52;52;55;55;55;52;52;52;52;52
"431610 RONDA ALTA";113;113;113;113;103;103;103;103;103;103;103;103
"431620 RONDINHA";33;33;33;33;33;29;29;27;27;27;27;27
"431630 ROQUE GONZALES";35;35;35;35;33;33;33;33;33;33;33;33
"431640 ROSARIO DO SUL";96;96;96;96;96;96;96;96;96;96;96;96
"431643 SALDANHA MARINHO";14;14;14;14;14;14;14;14;14;14;14;14
"431645 SALTO DO JACUI";32;38;38;38;38;38;38;38;38;38;38;38
"431650 SALVADOR DO SUL";32;32;32;32;32;32;32;32;32;32;32;32
"431660 SANANDUVA";66;66;66;66;66;66;66;66;66;66;66;66
"431670 SANTA BARBARA DO SUL";51;51;51;51;51;51;51;51;51;51;51;51
"431680 SANTA CRUZ DO SUL";317;317;317;317;317;317;317;317;317;317;337;337
"431690 SANTA MARIA";978;978;978;978;978;1019;1019;1019;1019;1019;1019;1019
"431700 SANTANA DA BOA VISTA";30;30;30;30;30;30;30;30;30;30;30;30
"431710 SANT'ANA DO LIVRAMENTO";194;194;194;192;207;211;211;207;207;170;170;170
"431720 SANTA ROSA";183;183;183;191;191;191;191;191;191;191;191;191
"431730 SANTA VITORIA DO PALMAR";60;60;60;60;56;56;56;56;56;56;56;56
"431740 SANTIAGO";141;141;141;141;141;151;151;151;151;151;151;151
"431750 SANTO ANGELO";213;213;227;227;227;227;248;248;249;249;249;249
"431760 SANTO ANTONIO DA PATRULHA";80;80;80;80;80;80;80;80;80;80;80;80
"431780 SANTO AUGUSTO";80;80;80;80;80;80;80;80;80;78;78;78
"431790 SANTO CRISTO";56;56;56;56;56;56;56;56;56;56;56;56
"431800 SAO BORJA";158;158;158;158;164;169;170;170;170;170;170;170
"431810 SAO FRANCISCO DE ASSIS";65;65;65;65;65;65;65;65;65;65;65;65
"431820 SAO FRANCISCO DE PAULA";85;85;85;85;93;93;93;93;93;93;93;93
"431830 SAO GABRIEL";181;181;181;181;177;177;177;177;177;177;177;177
"431840 SAO JERONIMO";194;194;194;194;232;232;232;232;232;232;232;232
"431843 SAO JOAO DO POLESINE";50;50;50;50;50;50;50;50;50;50;50;50
"431850 SAO JOSE DO NORTE";50;50;50;50;50;50;50;50;50;50;50;50
"431860 SAO JOSE DO OURO";54;54;54;54;54;54;54;54;54;54;54;54
"431870 SAO LEOPOLDO";230;230;230;252;252;252;252;252;252;252;252;252
"431880 SAO LOURENCO DO SUL";178;178;178;178;178;178;178;173;173;173;173;173
"431890 SAO LUIZ GONZAGA";122;122;122;122;121;121;121;121;121;121;121;121
"431900 SAO MARCOS";75;75;75;75;75;75;75;75;75;75;75;75
"431910 SAO MARTINHO";49;49;49;49;49;46;46;46;46;46;41;41
"431915 SAO MIGUEL DAS MISSOES";38;38;38;38;38;38;38;38;38;38;38;38
"431930 SAO PAULO DAS MISSOES";36;36;36;36;36;36;36;36;36;36;36;36
"431940 SAO PEDRO DO SUL";52;52;52;52;52;52;51;51;51;51;51;51
"431950 SAO SEBASTIAO DO CAI";81;81;81;81;81;81;81;81;81;81;81;81
"431960 SAO SEPE";65;65;65;65;65;65;65;65;65;65;65;65
"431980 SAO VICENTE DO SUL";41;41;41;41;41;41;41;41;41;41;41;41
"431990 SAPIRANGA";128;128;128;128;128;128;128;128;128;128;128;128
"432000 SAPUCAIA DO SUL";235;235;235;235;235;235;185;185;185;185;185;185
"432010 SARANDI";78;78;78;78;78;78;78;78;78;78;78;78
"432020 SEBERI";69;69;69;69;64;64;69;64;64;64;64;64
"432026 SEGREDO";34;34;34;34;34;34;34;34;34;34;34;24
"432030 SELBACH";32;32;32;32;32;32;32;32;32;32;32;32
"432040 SERAFINA CORREA";55;55;55;55;49;49;49;49;49;49;49;49
"432045 SERIO";10;10;10;10;10;10;10;10;10;10;10;10
"432050 SERTAO";49;49;49;49;49;49;49;49;49;49;49;49
"432060 SEVERIANO DE ALMEIDA";57;57;57;57;50;50;50;50;50;50;50;50
"432067 SINIMBU";48;48;48;48;48;48;48;48;48;48;48;48
"432070 SOBRADINHO";104;104;104;104;104;104;104;104;104;104;104;104
"432080 SOLEDADE";97;97;97;97;97;97;97;97;97;97;97;97
"432090 TAPEJARA";98;98;98;98;98;98;98;98;98;98;98;98
"432100 TAPERA";41;41;41;41;41;41;41;41;41;41;41;41
"432110 TAPES";-;-;-;36;26;26;26;26;26;26;26;26
"432120 TAQUARA";71;71;71;71;71;71;71;71;71;71;71;71
"432130 TAQUARI";50;50;50;50;50;50;50;50;50;50;51;51
"432140 TENENTE PORTELA";94;94;94;94;115;115;115;115;115;115;115;115
"432143 TERRA DE AREIA";3;4;4;4;4;4;4;4;4;4;4;4
"432145 TEUTONIA";76;76;76;76;74;74;74;74;74;74;74;74
"432150 TORRES";63;63;63;63;62;62;62;62;62;62;62;62
"432160 TRAMANDAI";94;94;94;94;94;94;94;94;93;93;93;93
"432170 TRES COROAS";55;55;55;55;55;55;55;55;55;55;55;55
"432180 TRES DE MAIO";69;69;69;69;69;69;69;69;69;70;70;69
"432190 TRES PASSOS";94;94;94;94;94;94;94;94;94;94;94;94
"432195 TRINDADE DO SUL";48;48;48;48;48;48;48;48;48;48;48;48
"432200 TRIUNFO";50;50;50;50;50;50;50;50;50;50;50;50
"432210 TUCUNDUVA";34;34;34;34;34;34;34;34;34;34;34;34
"432220 TUPANCIRETA";73;73;73;73;73;73;73;73;73;73;73;73
"432230 TUPARENDI";37;37;37;37;37;37;37;37;37;37;37;37
"432240 URUGUAIANA";153;153;153;153;153;153;153;153;153;153;153;153
"432250 VACARIA";135;135;135;135;135;135;135;135;139;139;139;139
"432253 VALE DO SOL";39;39;39;39;39;39;39;39;39;39;39;39
"432260 VENANCIO AIRES";101;110;110;110;110;110;110;110;110;110;110;110
"432270 VERA CRUZ";49;49;49;49;49;49;49;49;49;49;49;49
"432280 VERANOPOLIS";73;73;73;73;73;73;73;73;73;73;73;73
"432290 VIADUTOS";50;50;50;50;52;52;52;52;52;52;52;52
"432300 VIAMAO";190;195;195;195;195;195;195;195;196;196;196;196
"432380 XANGRI-LA";38;38;38;38;38;38;38;38;38;38;38;38
"500020 AGUA CLARA";21;21;21;21;21;21;21;21;21;21;21;21
"500025 ALCINOPOLIS";10;10;10;10;10;10;10;10;10;10;10;2
"500060 AMAMBAI";86;86;86;86;86;86;86;86;86;85;85;85
"500070 ANASTACIO";25;25;25;25;25;25;25;25;25;25;25;25
"500080 ANAURILANDIA";12;12;12;12;12;12;12;12;12;12;12;12
"500085 ANGELICA";27;27;27;27;27;27;27;27;27;27;27;27
"500090 ANTONIO JOAO";10;10;10;10;10;10;10;10;10;10;10;10
"500100 APARECIDA DO TABOADO";65;65;65;65;65;65;65;65;65;65;65;65
"500110 AQUIDAUANA";154;154;154;154;154;154;154;154;154;154;154;154
"500124 ARAL MOREIRA";9;9;9;9;9;9;9;9;9;9;9;9
"500150 BANDEIRANTES";12;12;12;12;12;12;12;12;12;12;12;12
"500190 BATAGUASSU";42;42;42;42;42;42;42;42;42;42;42;42
"500210 BELA VISTA";32;32;32;32;32;32;32;32;32;32;32;32
"500215 BODOQUENA";8;8;8;8;8;8;8;8;8;8;8;8
"500220 BONITO";32;32;32;32;32;32;32;32;32;32;32;32
"500230 BRASILANDIA";20;20;20;20;20;20;20;20;20;20;20;20
"500240 CAARAPO";39;39;39;39;39;39;39;39;39;39;39;39
"500260 CAMAPUA";21;21;21;21;21;21;21;21;21;21;21;21
"500270 CAMPO GRANDE";2535;2410;2427;2428;2454;2455;2458;2534;2534;2534;2534;2534
"500280 CARACOL";13;13;13;13;13;13;13;13;13;13;13;13
"500290 CASSILANDIA";62;62;62;62;62;62;61;61;61;56;56;56
"500295 CHAPADAO DO SUL";50;50;50;50;50;50;50;50;50;50;50;50
"500315 CORONEL SAPUCAIA";9;9;9;9;9;9;9;9;9;9;9;9
"500320 CORUMBA";157;157;157;157;157;157;157;157;159;167;167;167
"500325 COSTA RICA";59;59;59;59;59;59;59;59;59;59;59;59
"500330 COXIM";93;93;93;93;93;93;93;93;93;93;93;93
"500345 DEODAPOLIS";12;12;12;12;12;12;12;12;12;12;12;12
"500348 DOIS IRMAOS DO BURITI";13;13;13;13;13;13;13;13;13;13;13;13
"500370 DOURADOS";538;552;552;552;552;552;552;552;524;524;539;539
"500375 ELDORADO";30;30;30;30;30;30;30;30;30;30;30;30
"500380 FATIMA DO SUL";59;59;59;59;59;59;59;59;59;59;103;103
"500390 FIGUEIRAO";9;9;9;9;9;9;9;9;9;9;9;9
"500400 GLORIA DE DOURADOS";11;11;11;11;11;11;11;11;11;20;20;20
"500410 GUIA LOPES DA LAGUNA";26;26;26;26;26;26;26;26;26;26;26;26
"500430 IGUATEMI";38;38;38;38;38;38;38;38;38;38;38;38
"500440 INOCENCIA";13;13;13;13;13;13;13;13;13;13;13;13
"500450 ITAPORA";22;22;22;22;22;22;22;22;22;22;22;22
"500460 ITAQUIRAI";27;27;27;27;27;27;27;27;27;27;27;27
"500470 IVINHEMA";32;32;32;32;32;32;32;32;32;32;32;32
"500500 JARDIM";43;43;43;43;43;43;43;43;43;43;43;43
"500510 JATEI";21;21;21;21;21;15;15;15;15;15;15;15
"500515 JUTI";9;9;9;9;9;9;9;9;9;9;9;9
"500520 LADARIO";10;10;10;10;10;10;10;10;10;10;10;10
"500525 LAGUNA CARAPA";6;6;6;6;6;6;6;6;6;6;6;6
"500540 MARACAJU";54;54;54;54;54;54;54;54;54;54;54;54
"500560 MIRANDA";23;23;23;23;23;23;23;23;23;23;23;23
"500568 MUNDO NOVO";48;48;48;48;48;48;48;48;48;48;48;48
"500570 NAVIRAI";89;89;89;89;89;89;89;89;89;89;89;89
"500580 NIOAQUE";6;6;6;6;6;6;6;6;6;6;6;6
"500600 NOVA ALVORADA DO SUL";19;19;19;19;19;19;19;19;19;19;19;19
"500620 NOVA ANDRADINA";103;103;103;103;103;103;103;103;103;103;103;103
"500625 NOVO HORIZONTE DO SUL";17;17;17;17;17;17;17;17;17;17;17;17
"500630 PARANAIBA";201;201;197;197;197;197;197;197;197;197;197;197
"500635 PARANHOS";10;10;10;10;10;10;10;10;10;10;10;10
"500640 PEDRO GOMES";34;34;34;34;34;34;34;34;34;34;34;34
"500660 PONTA PORA";141;141;141;141;141;141;141;141;141;141;141;141
"500690 PORTO MURTINHO";16;16;16;16;16;16;16;16;16;16;16;16
"500710 RIBAS DO RIO PARDO";16;16;16;16;16;16;16;16;16;16;16;16
"500720 RIO BRILHANTE";59;59;59;59;59;59;59;59;59;59;59;59
"500730 RIO NEGRO";21;21;21;21;21;21;21;21;21;21;21;21
"500740 RIO VERDE DE MATO GROSSO";25;25;25;25;25;25;25;25;25;25;25;25
"500750 ROCHEDO";7;7;7;7;7;7;7;7;7;7;7;7
"500755 SANTA RITA DO PARDO";8;8;8;8;8;8;8;8;8;8;8;8
"500769 SAO GABRIEL DO OESTE";45;45;45;45;45;45;45;45;45;45;45;45
"500770 SETE QUEDAS";18;18;18;18;18;18;18;18;18;18;18;18
"500780 SELVIRIA";11;11;11;11;11;11;11;11;11;11;11;11
"500790 SIDROLANDIA";53;53;53;53;53;53;53;53;53;53;53;53
"500793 SONORA";22;22;22;22;22;22;22;22;22;22;24;24
"500795 TACURU";8;8;8;8;8;8;8;8;8;8;8;8
"500797 TAQUARUSSU";6;6;6;6;6;6;6;6;6;6;6;6
"500830 TRES LAGOAS";250;249;249;249;249;269;258;259;239;239;239;239
"500840 VICENTINA";7;7;7;7;7;7;7;7;7;7;7;7
"510020 AGUA BOA";82;82;82;82;82;82;82;82;82;82;82;82
"510025 ALTA FLORESTA";140;140;233;233;233;205;205;205;205;205;205;205
"510030 ALTO ARAGUAIA";76;76;99;99;99;99;99;99;99;99;99;99
"510040 ALTO GARCAS";-;-;-;-;-;-;-;-;21;21;21;21
"510060 ALTO TAQUARI";20;20;20;20;20;20;20;20;20;20;20;20
"510080 APIACAS";31;31;31;31;31;31;31;31;31;31;31;31
"510100 ARAGUAIANA";12;12;12;12;12;12;12;12;12;12;12;12
"510125 ARAPUTANGA";19;19;19;19;19;19;19;19;19;19;19;19
"510130 ARENAPOLIS";40;40;40;40;40;40;40;40;40;40;40;40
"510140 ARIPUANA";31;31;31;31;31;31;31;31;31;31;31;31
"510160 BARAO DE MELGACO";11;11;11;11;11;11;11;11;11;11;11;11
"510170 BARRA DO BUGRES";32;32;32;32;32;32;32;32;32;32;32;32
"510180 BARRA DO GARCAS";112;112;112;112;117;122;122;122;122;122;122;122
"510190 BRASNORTE";40;40;40;40;40;40;40;40;40;40;40;40
"510250 CACERES";358;358;277;290;307;289;289;277;277;277;277;277
"510260 CAMPINAPOLIS";25;25;25;25;25;25;25;25;25;25;25;25
"510263 CAMPO NOVO DO PARECIS";30;30;30;30;30;30;30;30;30;30;30;30
"510267 CAMPO VERDE";66;66;66;66;66;66;66;66;66;66;66;66
"510268 CAMPOS DE JULIO";16;16;16;16;16;16;16;16;16;16;16;16
"510269 CANABRAVA DO NORTE";5;5;5;5;5;5;5;5;5;5;5;5
"510270 CANARANA";32;32;48;48;48;48;48;48;48;48;48;48
"510300 CHAPADA DOS GUIMARAES";1;1;1;1;1;1;1;1;1;1;1;1
"510305 CLAUDIA";33;33;33;33;33;33;33;33;33;33;33;33
"510310 COCALINHO";16;16;16;16;16;16;16;16;16;16;16;16
"510320 COLIDER";111;111;111;111;111;111;119;119;116;109;109;109
"510325 COLNIZA";34;34;34;34;34;34;34;34;34;34;34;34
"510330 COMODORO";42;42;42;42;42;42;42;42;42;42;42;42
"510335 CONFRESA";76;76;76;76;76;76;76;76;76;76;76;76
"510337 COTRIGUACU";33;33;33;33;33;33;33;33;33;33;33;33
"510340 CUIABA";1866;1870;1865;1869;1868;1868;1907;1902;1859;1863;1846;1872
"510350 DIAMANTINO";29;29;29;29;29;29;29;29;29;29;29;29
"510360 DOM AQUINO";20;20;20;20;20;20;20;20;20;20;20;20
"510385 GAUCHA DO NORTE";17;17;17;17;17;6;6;6;6;6;6;6
"510390 GENERAL CARNEIRO";14;14;14;14;14;14;14;14;14;14;14;14
"510410 GUARANTA DO NORTE";43;43;43;43;43;43;43;43;43;43;43;43
"510420 GUIRATINGA";22;22;22;27;27;27;27;27;27;27;5;5
"510455 ITAUBA";16;16;16;16;16;16;16;16;16;16;16;16
"510460 ITIQUIRA";35;35;35;35;35;35;35;35;35;35;35;35
"510480 JACIARA";58;58;58;58;58;58;58;58;58;58;58;58
"510500 JAURU";37;37;37;37;37;37;37;37;37;37;37;37
"510510 JUARA";67;67;67;67;67;67;67;67;54;54;54;54
"510515 JUINA";114;114;114;114;114;114;114;114;114;114;114;114
"510517 JURUENA";18;18;18;18;18;18;18;18;18;18;18;18
"510520 JUSCIMEIRA";15;15;15;15;15;15;15;15;15;15;15;15
"510525 LUCAS DO RIO VERDE";149;149;149;147;147;147;147;147;147;147;147;147
"510550 VILA BELA DA SANTISSIMA TRINDADE";53;53;53;53;58;58;58;58;58;59;59;59
"510558 MARCELANDIA";22;22;22;21;21;21;21;21;21;21;21;21
"510560 MATUPA";44;44;35;35;35;35;35;35;35;35;35;35
"510562 MIRASSOL D'OESTE";81;81;81;81;81;81;81;81;81;81;81;81
"510590 NOBRES";41;41;41;41;41;41;41;41;41;41;41;41
"510600 NORTELANDIA";30;30;30;30;30;30;30;30;30;30;30;30
"510610 NOSSA SENHORA DO LIVRAMENTO";16;16;16;16;16;16;16;16;16;16;16;16
"510615 NOVA BANDEIRANTES";14;14;14;14;14;14;14;14;14;14;14;14
"510620 NOVA BRASILANDIA";13;13;13;13;-;-;-;-;-;-;-;-
"510621 NOVA CANAA DO NORTE";5;5;5;5;5;5;5;5;5;5;5;5
"510622 NOVA MUTUM";156;156;156;156;158;158;158;158;158;158;158;158
"510623 NOVA OLIMPIA";56;56;56;56;56;56;56;56;56;56;56;56
"510625 NOVA XAVANTINA";23;48;48;48;48;48;48;52;52;47;47;47
"510627 NOVO HORIZONTE DO NORTE";11;12;12;12;12;12;12;12;12;12;12;12
"510628 NOVO SAO JOAQUIM";26;26;26;26;30;30;30;30;30;30;30;30
"510629 PARANAITA";41;41;41;41;41;41;41;41;41;41;41;41
"510630 PARANATINGA";35;35;35;35;35;35;35;35;35;35;35;35
"510637 PEDRA PRETA";31;31;31;31;31;31;31;31;31;31;31;31
"510642 PEIXOTO DE AZEVEDO";63;62;62;62;62;52;52;52;52;48;48;48
"510650 POCONE";61;61;61;61;61;48;48;48;48;51;51;51
"510670 PONTE BRANCA";17;17;17;17;17;17;17;17;17;17;17;17
"510675 PONTES E LACERDA";87;87;87;87;87;87;87;87;87;87;87;87
"510677 PORTO ALEGRE DO NORTE";18;18;18;18;18;18;18;18;18;18;18;18
"510680 PORTO DOS GAUCHOS";21;21;16;16;16;16;16;16;16;16;16;16
"510682 PORTO ESPERIDIAO";4;4;4;4;4;4;4;4;4;4;4;4
"510700 POXOREO";78;78;78;78;78;78;78;78;76;76;76;76
"510704 PRIMAVERA DO LESTE";172;172;183;183;183;183;183;183;183;183;183;183
"510706 QUERENCIA";34;34;34;34;34;34;34;34;34;34;34;34
"510710 SAO JOSE DOS QUATRO MARCOS";31;31;31;31;31;58;58;58;58;58;58;58
"510718 RIBEIRAO CASCALHEIRA";37;37;37;37;37;37;37;37;37;37;37;37
"510719 RIBEIRAOZINHO";15;15;15;15;15;15;15;15;15;15;15;15
"510720 RIO BRANCO";18;18;18;18;18;18;18;18;18;18;18;18
"510730 SAO JOSE DO RIO CLARO";22;22;22;22;22;22;22;22;22;22;22;22
"510760 RONDONOPOLIS";604;604;604;590;590;590;590;590;590;504;577;577
"510770 ROSARIO OESTE";79;79;79;79;79;79;79;84;84;84;84;84
"510774 SANTA CRUZ DO XINGU";9;9;9;9;9;9;9;9;9;9;9;9
"510775 SALTO DO CEU";14;14;14;14;14;14;14;14;14;14;14;14
"510777 SANTA TEREZINHA";22;22;22;22;22;22;22;22;22;22;22;17
"510780 SANTO ANTONIO DO LEVERGER";20;20;20;20;20;20;20;20;15;15;15;15
"510785 SAO FELIX DO ARAGUAIA";30;30;30;30;30;30;30;30;30;30;30;30
"510787 SAPEZAL";52;52;52;52;52;52;52;52;52;52;52;52
"510790 SINOP";378;378;378;378;378;378;378;395;395;395;395;395
"510792 SORRISO";293;298;298;298;298;298;298;339;339;339;327;327
"510794 TABAPORA";14;14;14;14;14;14;14;14;14;14;11;11
"510795 TANGARA DA SERRA";198;198;198;214;220;240;250;250;250;250;250;250
"510800 TAPURAH";20;20;20;20;20;20;20;20;20;20;20;20
"510805 TERRA NOVA DO NORTE";37;37;37;37;37;37;37;37;37;37;37;37
"510810 TESOURO";14;14;14;14;14;14;14;14;14;14;14;14
"510820 TORIXOREU";25;25;25;25;25;25;25;25;25;25;25;25
"510840 VARZEA GRANDE";436;436;436;436;470;471;471;471;479;479;479;479
"510850 VERA";33;33;33;33;33;33;33;33;33;33;33;33
"510860 VILA RICA";21;21;21;21;21;21;21;21;21;21;21;21
"510895 NOVA MONTE VERDE";13;13;13;13;13;13;13;13;13;13;13;13
"520010 ABADIANIA";9;9;9;9;9;9;9;9;9;9;9;9
"520013 ACREUNA";72;72;72;72;72;72;81;81;81;81;81;81
"520015 ADELANDIA";15;15;15;15;15;15;15;15;15;15;15;15
"520017 AGUA FRIA DE GOIAS";5;5;5;5;5;5;5;-;-;-;-;-
"520025 AGUAS LINDAS DE GOIAS";52;52;52;52;74;78;110;110;156;137;155;155
"520030 ALEXANIA";34;34;34;34;34;34;34;34;34;34;34;34
"520050 ALOANDIA";14;14;14;14;14;14;14;14;14;14;14;14
"520055 ALTO HORIZONTE";24;24;24;24;24;24;24;24;24;24;24;24
