Municipio;2024/Jan;2024/Fev;2024/Mar;2024/Abr;2024/Mai;2024/Jun;2024/Jul;2024/Ago;2024/Set;2024/Out
110001 ALTA FLORESTA D'OESTE;1;1;1;1;1;1;1;1;1;1
110002 ARIQUEMES;4;4;4;4;4;4;4;4;4;4
110003 CABIXI;1;1;1;1;1;1;1;1;1;1
110004 CACOAL;22;22;22;22;22;22;21;21;21;21
110006 COLORADO DO OESTE;-;-;-;-;-;2;2;2;2;2
110009 ESPIGAO D'OESTE;1;1;1;1;1;1;1;1;1;1
110010 GUAJARA-MIRIM;2;2;2;2;2;2;2;2;2;3
110011 JARU;1;1;1;1;1;1;1;1;1;1
110012 JI-PARANA;17;17;17;17;17;17;17;17;17;17
110013 MACHADINHO D'OESTE;1;1;1;1;1;1;1;1;1;1
110014 NOVA BRASILANDIA D'OESTE;2;2;2;2;2;2;2;2;2;2
110015 OURO PRETO DO OESTE;15;15;15;15;15;15;15;15;15;15
110018 PIMENTA BUENO;2;2;2;2;2;2;2;2;2;2
110020 PORTO VELHO;34;35;34;35;38;42;46;44;44;44
110025 PRESIDENTE MEDICI;1;1;1;1;1;1;1;1;1;1
110026 RIO CRESPO;2;2;2;2;2;2;2;2;2;2
110029 SANTA LUZIA D'OESTE;1;1;1;1;1;1;1;1;1;1
110030 VILHENA;4;4;4;4;4;4;4;4;4;4
110032 SAO MIGUEL DO GUAPORE;3;3;3;3;3;3;3;3;3;3
110037 ALTO ALEGRE DOS PARECIS;2;2;2;2;2;2;2;2;2;2
110040 ALTO PARAISO;3;3;3;3;3;3;3;3;3;3
110045 BURITIS;4;4;4;4;4;4;4;4;4;4
110050 NOVO HORIZONTE DO OESTE;1;1;1;1;1;1;1;1;1;1
110060 CACAULANDIA;1;1;1;1;1;1;1;1;1;1
110090 CASTANHEIRAS;1;1;1;1;1;1;1;1;1;1
110092 CHUPINGUAIA;2;2;2;2;2;2;2;2;2;-
110120 MINISTRO ANDREAZZA;1;1;1;1;1;1;1;1;1;1
110130 MIRANTE DA SERRA;2;2;2;2;2;2;2;2;2;2
110140 MONTE NEGRO;1;1;1;1;1;1;1;1;1;1
110143 NOVA UNIAO;4;4;4;4;4;4;4;4;4;4
110150 SERINGUEIRAS;1;1;1;1;1;1;1;1;1;1
110155 TEIXEIROPOLIS;1;1;1;1;1;1;1;1;1;1
120005 ASSIS BRASIL;1;1;1;1;1;1;1;1;1;1
120010 BRASILEIA;1;1;1;1;1;1;1;1;1;1
120020 CRUZEIRO DO SUL;14;14;14;14;14;14;14;14;14;14
120025 EPITACIOLANDIA;-;-;-;1;1;1;1;1;1;1
120030 FEIJO;3;3;3;3;3;3;3;3;3;3
120033 MANCIO LIMA;7;7;7;7;7;7;7;7;7;7
120034 MANOEL URBANO;1;1;1;1;1;1;1;1;1;1
120038 PLACIDO DE CASTRO;1;1;1;1;1;1;1;1;1;1
120039 PORTO WALTER;2;2;2;2;2;2;2;2;2;2
120040 RIO BRANCO;49;33;33;49;33;56;56;33;56;33
120045 SENADOR GUIOMARD;3;3;3;3;3;3;3;3;3;3
120050 SENA MADUREIRA;18;18;19;19;19;19;19;19;19;19
120060 TARAUACA;3;3;3;3;3;3;3;3;3;3
120080 PORTO ACRE;1;1;1;1;1;1;1;1;1;1
130002 ALVARAES;3;3;3;3;3;3;3;3;3;3
130014 APUI;3;3;3;4;4;4;4;4;4;4
130020 ATALAIA DO NORTE;1;1;1;1;1;1;1;1;1;1
130030 AUTAZES;7;7;7;7;7;7;7;7;7;7
130040 BARCELOS;-;-;-;-;1;1;1;1;1;1
130070 BOCA DO ACRE;12;12;12;12;12;12;12;12;12;12
130080 BORBA;3;3;3;3;3;3;3;3;3;3
130090 CANUTAMA;2;2;2;2;2;3;3;3;3;4
130120 COARI;10;10;10;10;10;10;10;10;10;10
130130 CODAJAS;4;4;4;4;4;4;4;4;4;4
130140 EIRUNEPE;4;4;4;4;4;4;4;4;4;4
130150 ENVIRA;1;1;1;1;1;1;1;1;1;1
130160 FONTE BOA;6;6;6;6;6;6;6;6;6;6
130165 GUAJARA;3;3;3;3;3;3;3;3;3;3
130170 HUMAITA;5;5;5;5;5;5;5;5;5;5
130180 IPIXUNA;3;3;3;3;3;3;3;3;3;3
130190 ITACOATIARA;1;1;1;1;1;1;1;1;1;1
130230 JUTAI;3;3;3;3;3;3;3;3;3;3
130250 MANACAPURU;13;13;13;13;13;13;13;13;13;13
130260 MANAUS;120;120;122;122;122;122;125;125;131;131
130270 MANICORE;1;-;-;-;-;1;-;-;-;1
130290 MAUES;5;5;5;5;5;5;5;5;5;5
130330 NOVO ARIPUANA;1;1;1;1;1;1;1;1;1;1
130340 PARINTINS;8;8;8;8;8;8;8;8;8;8
130353 PRESIDENTE FIGUEIREDO;4;4;4;4;4;4;4;4;4;4
130356 RIO PRETO DA EVA;2;2;2;2;2;2;2;2;2;2
130380 SAO GABRIEL DA CACHOEIRA;13;13;13;13;13;13;13;13;13;13
130390 SAO PAULO DE OLIVENCA;3;3;3;3;3;3;3;3;3;3
130400 SILVES;2;2;2;2;2;2;2;2;2;2
130406 TABATINGA;5;5;5;5;5;5;5;5;5;4
130420 TEFE;3;3;3;3;3;3;3;3;3;3
130423 TONANTINS;-;-;1;1;1;1;1;1;1;1
130426 UARINI;1;1;1;1;1;1;1;1;1;1
130430 URUCARA;2;2;2;2;2;2;2;2;2;2
140005 ALTO ALEGRE;1;1;1;1;1;1;1;1;1;1
140010 BOA VISTA;21;21;21;21;21;21;21;21;21;21
140015 BONFIM;1;1;1;1;1;1;1;1;1;1
140017 CANTA;1;1;1;1;1;1;1;1;-;-
140028 IRACEMA;1;1;1;1;1;1;1;1;1;1
140030 MUCAJAI;2;2;2;2;2;2;2;2;2;2
140040 NORMANDIA;1;1;1;1;1;1;1;1;1;1
140045 PACARAIMA;1;1;1;1;1;1;1;1;1;1
140047 RORAINOPOLIS;1;1;1;1;1;1;1;1;1;1
150010 ABAETETUBA;12;12;12;12;12;12;12;12;12;12
150013 ABEL FIGUEIREDO;1;1;1;1;1;1;1;1;1;1
150020 ACARA;-;-;-;-;-;-;-;-;1;1
150034 AGUA AZUL DO NORTE;3;3;3;3;3;3;3;3;3;3
150050 ALMEIRIM;4;4;4;4;4;4;4;4;4;4
150060 ALTAMIRA;4;4;4;5;5;5;5;5;5;5
150080 ANANINDEUA;34;34;34;34;34;34;34;34;34;34
150085 ANAPU;4;4;4;4;4;4;4;4;4;4
150125 BANNACH;4;4;4;4;4;4;4;4;4;4
150130 BARCARENA;25;25;27;27;27;27;27;27;27;27
150140 BELEM;82;82;86;86;98;98;98;98;98;98
150150 BENEVIDES;4;4;4;4;4;4;4;4;4;4
150170 BRAGANCA;36;36;36;36;36;36;36;36;36;36
150178 BREU BRANCO;3;3;3;3;3;3;3;3;3;3
150180 BREVES;2;2;2;2;2;2;2;2;2;2
150190 BUJARU;1;1;1;1;1;1;1;1;1;1
150210 CAMETA;5;5;5;5;5;5;5;5;5;5
150215 CANAA DOS CARAJAS;3;6;6;6;6;6;6;6;6;6
150220 CAPANEMA;13;13;13;13;13;13;13;13;13;13
150230 CAPITAO POCO;3;3;3;3;3;3;3;3;3;3
150240 CASTANHAL;21;21;21;21;21;21;21;21;21;21
150270 CONCEICAO DO ARAGUAIA;1;1;1;1;1;1;1;1;1;1
150309 GOIANESIA DO PARA;1;1;1;1;1;1;1;1;1;1
150340 INHANGAPI;1;1;1;1;1;1;1;1;1;1
150350 IRITUIA;3;3;3;3;3;3;3;3;3;3
150360 ITAITUBA;2;2;2;2;2;2;2;2;2;2
150370 ITUPIRANGA;4;4;4;4;4;4;4;4;4;4
150375 JACAREACANGA;1;1;1;1;1;1;1;1;1;1
150390 JURUTI;1;1;1;1;1;1;1;1;1;1
150400 LIMOEIRO DO AJURU;2;2;2;2;2;2;2;2;2;2
150410 MAGALHAES BARATA;1;1;1;1;1;1;1;1;1;1
150420 MARABA;27;27;27;27;27;28;28;28;28;28
150442 MARITUBA;8;8;8;8;8;8;8;8;8;8
150445 MEDICILANDIA;1;1;1;1;1;1;1;1;1;1
150475 MOJUI DOS CAMPOS;11;11;11;11;11;11;11;11;11;11
150495 NOVA ESPERANCA DO PIRIA;1;1;1;1;1;1;1;1;1;1
150497 NOVA IPIXUNA;1;1;1;1;1;1;1;1;1;1
150503 NOVO PROGRESSO;2;2;2;2;2;2;2;2;2;2
150506 NOVO REPARTIMENTO;1;1;1;1;1;1;1;1;1;1
150510 OBIDOS;5;5;5;5;6;6;6;6;6;6
150530 ORIXIMINA;-;-;-;-;-;-;-;-;-;1
150543 OURILANDIA DO NORTE;6;6;6;6;6;6;6;6;6;6
150548 PACAJA;12;12;12;12;12;12;12;12;12;12
150550 PARAGOMINAS;11;11;11;11;11;11;11;11;11;11
150553 PARAUAPEBAS;23;23;23;23;23;27;27;27;24;24
150560 PEIXE-BOI;1;1;1;1;1;1;1;1;1;1
150563 PICARRA;3;3;3;3;3;3;3;3;3;3
150580 PORTEL;-;-;-;1;3;3;3;3;3;3
150610 PRIMAVERA;3;3;3;3;3;3;3;3;3;3
150611 QUATIPURU;2;2;2;2;2;2;2;2;2;2
150613 REDENCAO;1;1;1;1;1;1;1;1;1;1
150619 RUROPOLIS;1;1;1;1;1;1;2;2;2;2
150620 SALINOPOLIS;1;1;1;1;1;1;1;1;1;1
150650 SANTA IZABEL DO PARA;1;1;1;1;1;1;1;1;1;1
150658 SANTA MARIA DAS BARREIRAS;2;2;2;2;2;2;2;2;2;2
150670 SANTANA DO ARAGUAIA;1;1;1;1;1;1;1;1;1;1
150680 SANTAREM;22;22;22;23;23;23;23;23;22;18
150710 SAO CAETANO DE ODIVELAS;3;3;3;3;3;3;3;3;3;3
150730 SAO FELIX DO XINGU;9;9;9;9;9;9;9;9;9;9
150747 SAO JOAO DE PIRABAS;2;2;2;2;2;2;2;2;2;2
150775 SAPUCAIA;1;1;1;1;1;1;1;1;1;1
150795 TAILANDIA;1;1;1;1;1;1;1;1;1;1
150797 TERRA SANTA;-;-;-;-;-;-;-;-;-;3
150803 TRACUATEUA;5;5;5;5;5;5;5;5;5;5
150805 TRAIRAO;1;1;1;1;1;1;1;1;1;1
150808 TUCUMA;1;1;1;1;1;1;1;1;1;1
150810 TUCURUI;11;11;11;11;11;11;13;13;13;13
150815 URUARA;1;1;1;1;1;1;1;1;1;1
150820 VIGIA;5;5;5;5;5;5;5;5;5;5
150830 VISEU;4;4;4;4;4;5;5;5;5;5
150840 XINGUARA;13;13;13;13;13;13;13;13;13;13
160015 PEDRA BRANCA DO AMAPARI;-;-;-;-;-;-;1;1;1;1
160027 LARANJAL DO JARI;10;10;10;10;10;10;10;10;10;10
160030 MACAPA;73;73;73;73;73;68;70;70;70;70
